utt_id,text,context,speaker,show,label,split
2_372,Actually I yesterday I was smoking again. Today I am smoking still.,Boy do I feel bad very bad. Chandler what are you doing? Chandler?,CHANDLER,FRIENDS,1,train
2_437,"Oh yeah. First off all, chasing the Churo guy isn't jogging.","Oh, y'know the same thing happened to me one time. When did that happen to you?! Don't you remember when we were jogging in the park and we saw that really pretty bird and wanted to take a picture,I didn't have my camera!",CHANDLER,FRIENDS,0,train
2_74,Show them your slides of Hawaii,"Wait donÕt leave me, what will I do if they come back?",DOROTHY,GOLDENGIRLS,1,train
2_477,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.","Did you have fun at the bachelor's party last night? Oh yeah, look what I got, she is fully dressed right. And then you click it and oh oh she naked.",CHANDLER,FRIENDS,0,train
2_530,"Uh, I'm gonna kill myself!",I've been talking to you for five minutes now about killing myself and no one's even looked up from their desk. Hang-hang on. Hey everybody!,PERSON,FRIENDS,0,train
2_258,"I am telling you, when she leaned back, I could see her brain","Hey So how was Joan? Broke up with her Why Don't tell me, because of the big nostril thing?",CHANDLER,FRIENDS,1,train
2_126,No I am upset because Joe Piscapo didn't get the lead role in rain man.,No rose. Are you upset because Blanche is going to sell the house and we can't live together.,DOROTHY,GOLDENGIRLS,1,train
1_6092,"We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.","Three, sadly, are dead. Mom, you remember Rajesh? Rajesh, my mother. Of course. Mrs. Cooper. So nice to see you again. Well, it's so nice to see you, too. I thought it was our Indians that had the occasional alcohol problem.",LEONARD,BBT,0,train
2_29,It was like months ago.,"Oh, that's Ross's. Oh...  Oh my God. He remembered. Remembered what?",RACHEL,FRIENDS,0,train
1_4967,We might be starting to zero in on your problem.,"Are you guys doing okay? Leonard and I are fine, but I think Raj needs to meet a girl really soon. Well, that shouldn't be too hard. He's such a cutie. Thank you, but ""cute"" is for bunnies. I want to be something with sex appeal, like... like a labradoodle.
Labradoodle?",LEONARD,BBT,1,train
2_89,On the home shopping network,"We clinked at the glasses, Stan gave me a toy smile and I winked at him And then I gulped down the champaigne in one go And it didn't go sdown smoothly Later Stan told me that he put my engagement ring in the bottom of the glass It turned up three days later. Where did it turn up Dorothy?",DOROTHY,GOLDENGIRLS,1,train
1_7445,My limbic system wants to take your pants off.,"Uh, do you work with Dr. Hofstadter? In a way. We've kind of been involved in a five-year experiment. Oh. Well, you're lucky. He seems very talented.
And I'm sure a lot of people want to work with him. Well, a lot of people can't. Uh, hey. Where are we going?",PENNY,BBT,0,train
1_8827,How do you not tear off his clothes and take him right here on this table?,"Awkward silence. Sheldon on his phone.
No touching. Somebody's having date night. It's actually steamier than it looks.
Sheldon's looking up the phallic symbolism of root vegetables in Renaissance paintings. Oh, no, I got bored with that.
I'm just browsing cuticle scissors on Amazon.",PENNY,BBT,1,train
2_438,Really? Struck down in the prime of life.,"Chandler, I think I am sick",CHANDLER,FRIENDS,1,train
2_345,Oh I left them in my bulldozer .. I don't have tools!,"It isnt working We have to unscrew the chain Hurry, I can't feel my ears Can you ever feel your ears? Interesting",CHANDLER,FRIENDS,1,train
1_2423,Provided he has already read and is familiar with the reestablishment of the DC multiverse.,"Everybody's staring at me. Don't worry, they're more scared of you than you are of them. Unlikely. Here, what about this one for my nephew? A superb choice. Oh, great.",SHELDON,BBT,0,train
2_537,What did you want to show us? Because all I can see is this bitchin van,"Come on, no peeking! Our eyes are closed and we're about to cross the street. Very good. Okayyyyy, open up!",ROSS,FRIENDS,0,train
2_342,"In what Blanche, dog years?","Was there ever any doubt? Momentarily. This is strictly off the record, but Dirk's nearly five years younger that I.",DOROTHY,GOLDENGIRLS,1,train
2_218,"Hey, does somebody wanna hand me one of those tiles.","Have you seen Joey? What's the matter? Oh, just this!  Y'know what it's my fault really, because the couch is usually where we",JOEY,FRIENDS,0,train
2_508,"Yes, the doctor's say if they remove it, he will die!","This one's from Joey, feels like a book, think itÕs a book. And itÕs a book! Oh its Dr. Suse. That book got me through some tough times There is a little child inside this man.",CHANDLER,FRIENDS,1,train
2_178,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",Mmm Mmm,CHANDLER,FRIENDS,1,train
2_107,You'd better act surprised.,About what? He's planning your birthday party. Oh my God! I love him!,JOEY,FRIENDS,0,train
2_291,"Umm, would you please excuse me for a moment?","I need to talk to you, it's pretty urgent. It's about Monica and Chandler. Oh my God! Of course, of course.",ROSS,FRIENDS,0,train
2_168,Did I wake you?,Are you kidding me? Joey Joey Joey Joey!,CHANDLER,FRIENDS,1,train
1_506,Not to mention you'd have to power down on saturdays.,I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. I promised my mother. I suppose you could have your android penis circumcised. But that's something your rabbi would have to discuss with the manufacturer.,SHELDON,BBT,0,train
1_9972,"Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.","So, what happens next? I can't tell you that.
But perhaps the killer dropped a fun and imaginative clue somewhere in the apartment.",PENNY,BBT,1,train
2_590,"Yeah, I don't think so Joe.","Uhh, well I've got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one? Yeah, sure. Umm .. here. Great.  You got anything that's not",RACHEL,FRIENDS,0,train
2_221,See Joe that's why your parents told you not to jump on your bed!,Whoa!,CHANDLER,FRIENDS,0,train
1_11609,"I've, uh, created some other user accounts so I can post positive comments about their paper.","Do you really want him to write back? Yeah, I do. No matter how he responds, I am going to destroy him with a picture of a bored cat saying, ""Oh, really?"" Me-wow.",RAJ,BBT,0,train
2_445,Okay?,"Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot.",PHOEBE,FRIENDS,0,train
1_1296,"They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters.","They're going to digitally add a supernova.
They say it's the perfect metaphor for my incandescent talent. Right, a ball of hot, flaming gas that collapses upon itself. Excuse me. Oh, it's my assistant, Trevor. Go for Koothrappali.",HOWARD,BBT,1,train
2_378,"No Blanche, with a venus fly trap","Morning everybody, Rose honey I hope you don't mind, I borrowed your golf club, I have a date to play this morning. With a man?",DOROTHY,GOLDENGIRLS,1,train
1_4031,"In 1917, when Albert Einstein established the theoretic foundation for the laser in his paper <i>""Zur Quantentheorie der</i> <i>Strahlung,""</i> his fondest hope was that the resultant device be bitchin'.","Happy now? I'm moving the dirty sock. Thank you. Raj, keep an eye out for the other one. Hey, guys, this is my friend Zack. Hey. Hello. Whoa! Is that the laser? It's bitchin'. Yes.",SHELDON,BBT,1,train
1_1478,"Sadly, Mrs. Giselle Wolowitz is sensitive to chlorine. Lucky for her I like my fashion models pruny and bug-eyed.","Did I miss anything? Did they kick Giselle off? Not yet, but her underwater photo shoot was an embarrassment.",HOWARD,BBT,1,train
1_8078,"Trust me, you're not Jewish. That's how they get you.","Rajesh!
You up?
You ready for breakfast? Oh, boy. Breakfast. Okay, Raj, listen to me.
You need to get out of there. But I have a cream sherry hangover and I smell blintzes. If you don't leave now, she'll use food and guilt to keep you there for the rest of your life. Oh, Howard, stop.",HOWARD,BBT,0,train
2_524,"Yes and we are ""very"" excited about it.","Anyway, if you don't feel like being alone tonight, Joey and Chandler are coming over to help put together my new furniture.",CHANDLER,FRIENDS,1,train
2_419,Uh-huh!,"Look, Pheebs, I just, I wanna apologize for, for saying that your method was stupid and-and maybe ask you to be my teacher again. And-and I promise, I won't touch a guitar until you say I'm ready. You really think I'm ready?",PHOEBE,FRIENDS,0,train
1_6355,"said horrible things about each other in public... all in all, a pretty magical night.","Okay. So... we went out, saw a movie, met some nice people,",LEONARD,BBT,1,train
1_7490,"It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels.","Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist. Wait, your, your mother is sleeping with your dentist? Former dentist.
I need a new one now that I know where his hands have been. So you're wandering all around by yourself?
That's not the kind of hero's welcome an astronaut should come home to.",HOWARD,BBT,0,train
2_241,"Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning.","Damn, tail pipe's not hot enough to light this. Relax ok? I can get this open, anybody got a coat hangar?",CHANDLER,FRIENDS,1,train
1_3204,Right. That was so good! Sweety and meaty at the same time.,"Anything? No. that was the last pudding cup. No! What about slim jims Thats what he used to eat his pudding, remember?",RAJ,BBT,0,train
1_60,It's just a privilege to watch your mind at work.,I never would have identified the fingerprints of string theory in the aftermath of the Big Bang. My apologies. What's your plan?,SHELDON,BBT,1,train
2_430,I guess you would know that or else we would be in a predicament room,Listen it's kind of an emergency,CHANDLER,FRIENDS,1,train
2_381,Noo..,[nodding] - Was that sarcasm?,MODERATOR,SARCASMOHOLICS,1,train
2_193,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.","You gotta help me out here, you gotta set me up, you gotta get me back in the game. Well, that shouldn't be a problem. I mean I work in fashion and all I meet are eligible straight men. Pete, can I get you something else?",PERSON,FRIENDS,0,train
1_8136,"Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here.",It's nice that all the people who are lonely on Valentine's Day can come here tonight and be together.,PERSON,BBT,1,train
2_509,Crazy bitch!,Well the tough thing is she really wants to have sex with me.,CHANDLER,FRIENDS,1,train
1_6627,"Well, yeah, sex with you is pretty great. Have you ever tried it?","That was a really nice dinner. I'm glad you asked me out again. Me, too; I missed you. You see me all the time. You sure you just don't miss the sex?",LEONARD,BBT,0,train
2_488,"Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",What? The ring is gone! Ugh.,CHANDLER,FRIENDS,0,train
2_557,"Oh my God, wh-what happened?","Ross, can I talk to you for a minute? Yes, please!  So, what's going on? Uh, well... Joey and I broke up.",ROSS,FRIENDS,0,train
2_365,"Nope. Op, wait! There he goes.","And you can see me! Same as yesterday, same as the day before. Is he doing his shark attack bit yet?",JOEY,FRIENDS,0,train
1_3766,Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?,"I honestly don't care. Really? Because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions. What do you want from me? I just don't give a rat's ass. Would that be a giant rat's ass? For the record, giant rats are possible.",LEONARD,BBT,1,train
1_1180,"Oh, please. The only way she could make a contribution to science would be if they resumed sending chimps into space.","Pastries such as bear claws? Yeah, sure. I don't like bear claws. Hey, Penny. Dumbass. Leslie Winkle. Of all the overrated physicists in all the labs in all the world, why does it have to be Leslie Winkle? They have a lot in common. I mean, they're both scientists.",SHELDON,BBT,1,train
1_1549,On a dusty highway just outside Bakersfield. Where do you think? On Mars!,"Will you at least stipulate that Star Trek IV: The Voyage Home is inarguably the best? I have three words for you: Wrath of Khan. Thank God, you're here. What's the emergency? I got the Mars Rover stuck in a ditch. Where?",HOWARD,BBT,1,train
2_492,"I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",You what the joke going around teacher's lounge was today Ma? Me I know this joke Everybody heard on the radio that some anonymous Ma was complaining that her dependent daughter Dorothy doesn't have a life of her own. What you think of the only grey head substitute teacher named Dorothy wasting her life away in Miami?,ROSE,GOLDENGIRLS,1,train
1_6835,"Oh, screw her. She's just lucky we let her hang out with us.","The painting is a constant reminder that of the three of us, she is the least cool. Yeah, that's... that's what it is, so... You have such a good heart. Yeah... I try. Come on. Whoa, whoa, where are we going? We're going to go put this painting back up in your apartment. Well, what about Bernadette?",AMY,BBT,0,train
1_11236,"Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.","Wow. I don't know which hurts worse-- my nose or my heart. Well, I'm done speaking to you. Don't be like that. You two need to talk this out. Yeah, 'cause you sound really funny. Sheldon, I'm sorry I didn't tell you about the surgery, but you were worried about nothing.",SHELDON,BBT,0,train
2_253,Yeah!,"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second! No-no, let me in! Phoebe?",PHOEBE,FRIENDS,0,train
2_319,No.,"Okay, I can't imagine, I can't imagine my life without you. Without, without these arms, and your face, and this heart. Your good heart Rach, and, and....",RACHEL,FRIENDS,0,train
2_439,"Twenty-one hours, you're a hero.",Y'know what I think it is? I think you've made such a nice home for her over the last nine months that she just doesn't want to leave. Oh. Look at you making up crap for me. Oh God!,PERSON,FRIENDS,0,train
2_525,"Y'know what I mean, like dubbies?","Y'know what, actually ..   Okay, okay, okay, what's so funny over here? I thought you didn't smoke. Oh, I thought you guys meant marijuana cigarettes, y'know?",RACHEL,FRIENDS,0,train
2_169,"Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatÕs something they should learn on their own.",What am I gonna do now? Just pass the tape along.,CHANDLER,FRIENDS,1,train
1_5211,"Saying that while holding a snowflake is a bit heavy-handed, don't you think?","Um, no. You should get one. What's that? It appears to be something preserved between two pieces of acrylic. Oh, it's a snowflake from the North Pole. Leonard gave it to me last year. Oh, God, that is so romantic. Yeah, it was. Leonard's really one of a kind.",AMY,BBT,1,train
2_421,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,"Thank you, but it would take me forever to pay  you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery.",CHANDLER,FRIENDS,1,train
2_569,Chandler?,"Yeah! Now, why do you want to kill yourself? It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",PHOEBE,FRIENDS,0,train
2_549,Really?,Honey the Miami vice sound track?,MONICA,FRIENDS,0,train
2_435,"Me too! There's a game on Tuesday, do you wanna go?","It's Jake. Joey. Hey Jake, do you like the Knicks? Yeah, big fan.",JOEY,FRIENDS,0,train
2_208,It's that whole sensitive thing.,"It's gonna be worth it. It's a known fact that women love babies, all right? Women love guys who love babies.",JOEY,FRIENDS,0,train
2_397,You still love me?,"All right! Ross, do you think it's easy for me to see you with somebody else? Y'know, hey! You're the one who ended it, remember? Yeah, because I was",ROSS,FRIENDS,0,train
2_73,"Oh my god, you almost gave me a heart attack!","Okay, I am officially unpacked. Thanks for helping me man. Joey?",CHANDLER,FRIENDS,1,train
1_2075,There's no hurry. Tell them more about their secret love for each other.,"Say what? That's basically what I just said. You brought your husband to work. You know the rules. Mesa thinking yousa looking pretty sad now too, betcha, betcha. Leonard, it's 1:00. Weren't you going to show me your laboratory at 1:00?",LEONARD,BBT,0,train
1_7938,"Come on, let's just start walking. There's got to be a gas station or something nearby.","What if we were to get in a car with a crazy person? Look at us, Sheldon.
We're the crazy people. Well, perhaps we should hold up a sign that assures passing motorists of our mental competence. Good idea.
Why don't you get started on that?",LEONARD,BBT,0,train
1_5751,Of course you do. You're a cutie pie! Any girl would be lucky to have you!,"What the hell is wrong with you?! Well...
You were always so nice to me, I thought maybe you liked me. I'm nice to everyone! I'm sorry. Damn right, you're sorry! And you tell Howard there's never been anything between us! I will. Hey, Bernadette? What?! Do you think I have a shot with Penny?",BERNADETTE,BBT,0,train
2_343,"So to sum up, I'm Professor Geller.","Whoa Let me start by uh, by introducing myself, I am Professor Geller.",ROSS,FRIENDS,0,train
2_553,"No just, nobody press on my stomach.","Well Joey, we're all .. we're all very proud of you. Yes, I believe we can expect a call from the President any moment now. Is there anything we can do for you?",JOEY,FRIENDS,0,train
2_1,"Yes you can. You're thinking about time, you can't go back in time.","You know what I knew something like this is gonna happen What are you doing? Chandler, you can't just go back a phase",CHANDLER,FRIENDS,0,train
2_400,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.","I know, it is isn't it? No, I mean it, this feels really good. Is it a hundred percent cotton? Yeah! And I got it on sale, too.",CHANDLER,FRIENDS,0,train
2_280,"Joey ate my last stick of gum, so I killed him. Do you think that was wrong?","How old is that sock!. If I had a sock on my hand for thirty years, it would be talking too. Okay, I think its time to change somebody's nicotine patch.",CHANDLER,FRIENDS,1,train
2_599,No I am upset because crocodin turbs are wearing darker colors.,I am not talking to you I guess you are still upset with me about last night aren't you?,DOROTHY,GOLDENGIRLS,1,train
2_27,"No no, you don't have to fly back, really.","Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone.",MONICA,FRIENDS,0,train
2_347,Well what are you gonna do when he finds out he wasn't even asked?!,"Oh! Right. Umm, maybe that's because I didn't send him an invitation. Chandler! He's your father.  he should be at the wedding. I don't even know the man. Okay? We're not that close. I haven't seen him in years.",MONICA,FRIENDS,0,train
2_380,Oh just like give a minute to wake up for this  ...  Ha ha! You lost the ring. You the worst best man ever!,"The stripper stole the ring! The stripper stole the ring! Chandler get up get up, the stripper stole the ring.",CHANDLER,FRIENDS,0,train
2_427,"Oh-oh, that's a risky little game!",Oh! Oh God Now you know how you really feel about it.,RACHEL,FRIENDS,0,train
2_322,"Hey, my father's house does that.",And! And! Ah!,CHANDLER,FRIENDS,0,train
1_6766,Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,"And I'm super smart, so it's probably true. Hey, I've been training in the field of neurobiology for 12 years. You've been here for three hours, and you've spent one of them in the bathroom. I'm sorry! It takes me a while to get things going on an unfamiliar toilet. Sheldon, I've given you the simplest things to do, and you haven't done one of them right.",SHELDON,BBT,0,train
1_430,"I've got some feelers out. In the meantime, listen to this.","but it was between you and the Museum of Natural History, and frankly, you don't have dinosaurs. I'll miss you, too. Bye-bye. Okay, I know you're texting about me and I'd really like you to stop. Oh, dear, I am rightly and truly screwed. Hey, I thought you were finding new friends.",RAJ,BBT,0,train
2_38,It's not a real game! I made it up!,"And now you want that money back. Exactly. Chandler, what kind of an idiot do you take me for?",CHANDLER,FRIENDS,0,train
1_10859,I don't need a reason-- it's my house.,"It's true-- you're both gorgeous. Kind of says something about the man who could bed you both. You get why I've been alone most of my adult life. So, what brings you by? Well,",HOWARD,BBT,0,train
2_283,Dee. The sarcastic sister from What's Happening.,Could you want her more? Who?,CHANDLER,FRIENDS,1,train
2_254,"Yeah. Yeah, that's what you need a good .. pill.","Yeah. I go see my doctor tomorrow, I'll ask her about this. Maybe she can give me a pill or something.",PHOEBE,FRIENDS,1,train
